,status_id,status_url,tweet_query,text,favorite_count,retweet_count,trend,normalized_trend,time_collected,date_label,user,language_code,hashtags,tagged_persons
911,1.423735603229864e+18,https://twitter.com/jchuks23/status/1423735603229863938,14,"@PleaseTalkToMe1 @JoeBanner13 No. Browns GM is smart. If FA and extensions have shown anything, it’s likely Baker takes a team friendly deal. John Johnson took less and so did Chubb. I imagine Baker would too. Andrew Berry sticks to what he values players at.",0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,jchuks23,en,[],"['pleasetalktome1', 'joebanner13']"
912,1.423735593293566e+18,https://twitter.com/FanSidedFoS/status/1423735593293565952,14,"Browns: Baker Mayfield has not shown to deserve a Josh Allen-like contract
(by @ChadNerdCorp)
#Browns #BakerMayfield #NFL 
https://t.co/Ry0V1mWaEQ",0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,fansidedfos,en,"['browns', 'bakermayfield', 'nfl']",['chadnerdcorp']
913,1.4237354979778435e+18,https://twitter.com/syre_baker/status/1423735497977843715,14,@jeyyy_7 That’s exactly what I said https://t.co/LP6n49S7Co,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,syre_baker,en,[],['jeyyy_7']
914,1.4237354974200627e+18,https://twitter.com/baker_BCFC/status/1423735497420062722,14,@ShanChloe_ I've been saying that for ages. But I need to kick start mine properly,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,baker_bcfc,en,[],['shanchloe_']
915,1.423735488549167e+18,https://twitter.com/bencooper77/status/1423735488549167116,14,"@G_Man_Baker @tehTrunk 2 possible scenarios could mean it's the club.
If there was an agreement he could leave for 100m if weew didn't make the CL. Now they are saying no sale under any circumstances.
Or if they knew he wasn't coming back till this week, which Kane intimates, and they've stayed silent",0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,bencooper77,en,[],"['g_man_baker', 'tehtrunk']"
916,1.4237354548395459e+18,https://twitter.com/BostonDotCom/status/1423735454839545857,14,MassGOP chair: Donald Trump would likely back Geoff Diehl over Charlie Baker in governor’s race https://t.co/9we7pQbpJ6 https://t.co/tYBY8M5QEn,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,bostondotcom,en,[],[]
917,1.4237354514882929e+18,https://twitter.com/Kembastry/status/1423735451488292864,14,To start off I’m a fan of obj but how come the knock on baker is ohh the talent around him is so great his receiving core is mid at best obj has been a shell of himself no hate just saying Landry is very good at what he does but he is a wr2 and slot guy not top tier,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,kembastry,en,[],[]
918,1.4237354243426918e+18,https://twitter.com/CodyJBenjamin/status/1423735424342691841,14,"Projecting new deals for Lamar Jackson, Baker Mayfield after Josh Allen cashes in: https://t.co/c3XR28LTZS",0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,codyjbenjamin,en,[],[]
919,1.423735355509969e+18,https://twitter.com/mykel_less/status/1423735355509968904,14,@Jperricelli Baker is like Andy dalton 2.0 except first overall pick and no ginger swag,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,mykel_less,en,[],['jperricelli']
920,1.4237353389509632e+18,https://twitter.com/iosonoFabry/status/1423735338950963205,14,Chet Baker cantava il dolore come solo Billie Holiday aveva saputo fare.,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,iosonofabry,it,[],[]
921,1.423735280750768e+18,https://twitter.com/Cokeboy_wop/status/1423735280750768128,14,No disrespect to Baker mayfield but he did shit for nobody lamar was the league mvp #Ravens y’all better pay him,0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,cokeboy_wop,en,['ravens'],[]
922,1.4237352314256998e+18,https://twitter.com/FatBake/status/1423735231425699845,14,"If Baker has a great year this year and leads us deep in the playoffs, 

Berry better open up the checkbook and give him just as much as Allen https://t.co/73xkrxL8WN",0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,fatbake,en,[],[]
923,1.4237352241654456e+18,https://twitter.com/RRB05871793/status/1423735224165445646,14,@steve18harvey Tom Baker.,1,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,rrb05871793,no,[],['steve18harvey']
924,1.4237352125556204e+18,https://twitter.com/ben_hannon3/status/1423735212555620354,14,"@stokieApb Nyambe , sawyers/Baker and another striker would top. Fantastic window",0,0,BAKER,baker,2021-08-06T20:00:24Z,Aug 6 2021,ben_hannon3,en,[],['stokieapb']
928,1.4237507493355233e+18,https://twitter.com/ChaseCooper_/status/1423750749335523334,20,There should be no debate Lamar Jackson is better than Baker Mayfield and it’s not close. https://t.co/vI0tDEURVu,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,chasecooper_,en,[],[]
929,1.4237507229197437e+18,https://twitter.com/MarianoCN98/status/1423750722919743489,20,"@chetfaliszek @DavidSacks Good point. Though wouldn’t this position also imply that a Christian baker is in his right to deny his services to a gay couple?I think its healthier to draw the line between the lawfull and unlawful, between views and actions. Otherwise we get undesired cases like the one above",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,marianocn98,en,[],"['chetfaliszek', 'davidsacks']"
930,1.423750719820161e+18,https://twitter.com/ReedRippin/status/1423750719820161025,20,@AndrewSolender It's kind of annoying the press doesn't pay more attention to the Republican governors who aren't sociopaths. Charlie Baker's awesome and no one knows who he is.,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,reedrippin,en,[],['andrewsolender']
931,1.423750687545041e+18,https://twitter.com/Doc_Baker_CDC/status/1423750687545040897,20,"@Drumzer1 @bubulaboo In this case, only the smart will survive",1,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,doc_baker_cdc,en,[],"['drumzer1', 'bubulaboo']"
932,1.4237506689559306e+18,https://twitter.com/tomsmason91/status/1423750668955930632,20,"“I think we should set an appointment for my wife with The Doctor”
*Tom Baker enters* #watch007 #watchTND",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,tomsmason91,en,"['watch007', 'watchtnd']",[]
933,1.423750667089236e+18,https://twitter.com/DaBay4LF/status/1423750667089235968,20,"@SirYacht_ I we

I swear u youngins really need to stop popping pills &amp; get off of social media. If anyone is suggesting Baker Mayfield is even in the same league as Prime Peyton Manning they need to be drug tested &amp; no longer allowed to talk about football",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,dabay4lf,en,[],['siryacht_']
934,1.423750652103123e+18,https://twitter.com/LuciCosta77/status/1423750652103122945,20,cada día que pasa mí vida se parece un poco más a la de Hannah Baker y saben cómo terminó esa no,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,lucicosta77,es,[],[]
935,1.4237506037176812e+18,https://twitter.com/ebiz42/status/1423750603717681152,20,"You all can argue where baker ranks in the pantheon of good but not great quarterbacks, I on the other hand will just look forward to seeing how he progresses this year. 😂👍",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,ebiz42,en,[],[]
936,1.4237505658933453e+18,https://twitter.com/JerBiggs/status/1423750565893345280,20,@Sgf_Cardinals @TulsaDrillers @Great_Southern @969TheJOCK @Frenchs How's Baker?,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,jerbiggs,en,[],"['sgf_cardinals', 'tulsadrillers', 'great_southern', '969thejock', 'frenchs']"
937,1.423750563695575e+18,https://twitter.com/TheMarcViews/status/1423750563695575040,20,@Wonderboy25 @PrintInkling @zDualVission @2020_Gaming @MalibuDarby87 @Baker_P_I You are always too kind my friend.✨🌻🌸,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,themarcviews,en,[],"['wonderboy25', 'printinkling', 'zdualvission', '2020_gaming', 'malibudarby87', 'baker_p_i']"
938,1.4237505517249823e+18,https://twitter.com/216_Born/status/1423750551724982273,20,@JackDuffin @brentsobleski It’s only his second year. There is time still. Don’t count the first two actual years considering it was a clown car. They want to see what they have in Baker is real and Baker wants to see if this organization is now finally stable. I’m optimistic both sides will be correct.,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,216_born,en,[],"['jackduffin', 'brentsobleski']"
939,1.4237505383451238e+18,https://twitter.com/Curtg79/status/1423750538345123840,20,@Jeremy_Baker Landworld.,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,curtg79,en,[],['jeremy_baker']
940,1.423750525376508e+18,https://twitter.com/baumshakalaka/status/1423750525376507907,20,"@themitchellfink Love Baker but honestly it's a ""what have you done for me lately"" league. Last year QB1 was 69.2%, 4544, 37TDs, 10 ints, 107 rating. QB2 was 62.8%, 3563, 26TDs I'll, 8 ints, 96 rating. No question why 1 is glowing. But I agree that consistency will help 2",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,baumshakalaka,en,[],['themitchellfink']
941,1.423750518053249e+18,https://twitter.com/PP5261/status/1423750518053249031,20,@crzybill @H_Grove Baker has more passing yards and more TDs.   Not sure what objective criteria ur basing that on,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,pp5261,en,[],"['crzybill', 'h_grove']"
942,1.423750513712042e+18,https://twitter.com/DDRwrites/status/1423750513712041986,20,"@Lesdoggg @TonyBakercomedy I’m so very sorry for the loss of his son, who was an innocent victim of such a senseless, tragic accident. The loss of a child is the worst loss a person can endure. My heart and prayers go out to the Baker family at this difficult time.",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,ddrwrites,en,[],"['lesdoggg', 'tonybakercomedy']"
943,1.4237505112583864e+18,https://twitter.com/bencooper77/status/1423750511258386433,20,"@G_Man_Baker @tehTrunk I get that. But if (and it is if) levy has had a conversation with Kane like he did Modric and others and has an agreement with him, saying he isn't for sale now is going back on that. You trust levy?",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,bencooper77,en,[],"['g_man_baker', 'tehtrunk']"
944,1.423750492447023e+18,https://twitter.com/lodenscheistn/status/1423750492447023106,20,@Doc_Baker_CDC @ChrisMurphyCT @GovHolcomb Wouldn't that be illegal?,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,lodenscheistn,en,[],"['doc_baker_cdc', 'chrismurphyct', 'govholcomb']"
945,1.4237504802709258e+18,https://twitter.com/James_E_Baker/status/1423750480270925824,20,It's as if they had a warehouse of sample windows ... no two alike. https://t.co/1OMFpon6Cg,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,james_e_baker,en,[],[]
946,1.4237504738032394e+18,https://twitter.com/charliedarling9/status/1423750473803239429,20,"@scgilliver @BBC6Music @DrJaninaRamirez Josephine Baker, Peter Lorre, Warren G. Harding, Edward Lear, Catherine of Aragon, Mona Lisa, Elvis, Lord Salisbury, Merlin …",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,charliedarling9,en,[],"['scgilliver', 'bbc6music', 'drjaninaramirez']"
947,1.4237504720752067e+18,https://twitter.com/oubcat96/status/1423750472075206662,20,@BurdsIVue Not relevant that Baker joined a team that was 0-16 and Lamar and Allen joined teams that were 9-7? And even with that set the rookie TD record and had the best team winning percentage in the previous 10 seasons?,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,oubcat96,en,[],['burdsivue']
948,1.4237504586325117e+18,https://twitter.com/notfrmerth/status/1423750458632511491,20,"@JamisonnBishop @ghskiff @PFF Lamar -2 division titles and 1 MVP
Baker- 0 division titles and 0 MVP’s",0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,notfrmerth,en,[],"['jamisonnbishop', 'ghskiff', 'pff']"
949,1.4237504568121262e+18,https://twitter.com/CrsckBaby/status/1423750456812126211,20,@PFF Baker ain’t worth shit close to that,0,0,BAKER,baker,2021-08-06T21:00:22Z,Aug 6 2021,crsckbaby,en,[],['pff']
950,1.4233300614075597e+18,https://twitter.com/bkksnow/status/1423330061407559681,36,"แนะนำบทความนี้ของอ.ผาสุก กับอาจารย์ คริส เบเกอร์ กล่าวถึงคติความเชื่อ วิญญาณภูติผี โหราศาสตร์ ไสยศาสตร์ กับการเมืองไทย (น่าหาคนแปลชิ้นนี้) “The spirits, the stars, and Thai politics” (link บทความ) https://t.co/YtczDHwTBo #คณะราษเปซ",5373,10286,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,bkksnow,th,['คณะราษเปซ'],[]
951,1.4232184068247593e+18,https://twitter.com/Independent/status/1423218406824759296,36,Tory MP Steve Baker who called himself ‘hard man of Brexit’ is now calling Brexit a ‘fiasco’ https://t.co/U3LVABWWOY,1795,771,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,independent,en,[],[]
952,1.4236963389198254e+18,https://twitter.com/PFF/status/1423696338919825414,36,"Which QB deserves the next monster contract extension?

🔁 Lamar Jackson
❤️ Baker Mayfield https://t.co/k8ErnpGyo5",2658,841,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,pff,en,[],[]
953,1.4237658879458714e+18,https://twitter.com/wonder1369/status/1423765887945871362,36,@MySportsUpdate Brownies should have just paid baker,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,wonder1369,en,[],['mysportsupdate']
954,1.423765833696809e+18,https://twitter.com/ThatHappyReade1/status/1423765833696808961,36,"Hi everyone!  Today I’m sharing a Women’s Fiction/Thriller that I’m highly recommending!  My review: https://t.co/N3F0eCUUEz

I return all comments!",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,thathappyreade1,en,[],[]
955,1.4237658289110753e+18,https://twitter.com/PNSN1/status/1423765828911075328,36,"Happy #fieldworkfriday! Last week PNSN field crews made it to the site of future station MBW2 in the Mount Baker Wilderness. Enjoy this timelapse of just under a year at Mt. Baker, much of it covered in snow that managed to bury the camera from Feb-May but melted quickly in June. https://t.co/IGHc0wWVJd",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,pnsn1,en,['fieldworkfriday'],[]
956,1.423765774557008e+18,https://twitter.com/BobBlotter/status/1423765774557007874,36,"@danimalk82 @DStew89 @PFF Cook didn't score more than Cleveland's duo as Kareem Hunt and Nick Chubb are both stars. Baker still has a lot to prove this season, and if he doesn't win the spotlight will right on him. I definitely wouldn't want to bust this season and then be trying to ask for that contract.",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,bobblotter,en,[],"['danimalk82', 'dstew89', 'pff']"
957,1.4237657686725878e+18,https://twitter.com/Ediee_007/status/1423765768672587785,36,Travis baker? https://t.co/1Or4NI3jf1,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,ediee_007,no,[],[]
958,1.4237657461281956e+18,https://twitter.com/MimmsMason/status/1423765746128195584,36,@NickPedone12 Josh Allen also came into a playoff team while Baker came into a 0-16 team,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,mimmsmason,en,[],['nickpedone12']
959,1.4237657315570893e+18,https://twitter.com/awanxtra/status/1423765731557089280,36,"根據貝克休斯數據，截至 8 月 6 日當週，美國原油鑽機數量增加了 3 台，達到 491 台。加拿大的鑽機數量增加了 3 台，達到 156 台鑽井平台。
https://t.co/PnppNzZxbr",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,awanxtra,zh-tw,[],[]
960,1.4237656503260488e+18,https://twitter.com/WilliamGerber1/status/1423765650326048773,36,@Goderguy @Varro_Analytics If true would be Baker Bros 2nd time as major shareholder beneficiary of $EXAS-driven merger.  $GHDX then $NVTA.  Are they match makers?,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,williamgerber1,en,[],"['goderguy', 'varro_analytics']"
961,1.4237656238725734e+18,https://twitter.com/invisible_baker/status/1423765623872573440,36,@ierowayne Бенедикт сиситветч?,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,invisible_baker,bg,[],['ierowayne']
962,1.4237652650708214e+18,https://twitter.com/invisible_baker/status/1423765265070821381,36,@thanatos_ka А невдовзі прийде осінь?,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,invisible_baker,uk,[],['thanatos_ka']
963,1.423765618524926e+18,https://twitter.com/tracey_baker/status/1423765618524925953,36,@TheRealFatCrow @BQQuinn Gunk Out.... of town...,1,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,tracey_baker,en,[],"['therealfatcrow', 'bqquinn']"
964,1.4237655955065938e+18,https://twitter.com/maidenkinista/status/1423765595506593793,36,@TraumaObsession Me dan unas ganas de tirarme por la ventana o hacer un Hannah Baker ahora mismo AAAAGHHH,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,maidenkinista,es,[],['traumaobsession']
965,1.4237655909263688e+18,https://twitter.com/mjflover/status/1423765590926368772,36,"@AEWonTNT @AEW @hbomax Britt Baker, MJF bc this is a SU*CIDE squad 💀, Cody, FTR and Jungleboy 😌😌😌 I’m going be laughing the whole time at these guys being mean to each other djdkkdkd will probably fail the mission! 💀",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,mjflover,en,[],"['aewontnt', 'aew', 'hbomax']"
966,1.4237655887577825e+18,https://twitter.com/Lil_Baked_Baker/status/1423765588757782532,36,@LostDaysofAbby Thank you!,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,lil_baked_baker,en,[],['lostdaysofabby']
967,1.4237655698834473e+18,https://twitter.com/pjmgender/status/1423765569883447297,36,I feel dizzy the room is spinning hannah baker girl come look at this shit,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,pjmgender,en,[],[]
968,1.423765522508915e+18,https://twitter.com/ShrtLoveStories/status/1423765522508914696,36,"Fox was a great baker, and this song tells of their adventure. Fox baked bread, then they iced a cake, then they went home to watch TV",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,shrtlovestories,en,[],[]
969,1.423765508386607e+18,https://twitter.com/MumAndDead/status/1423765508386607107,36,"Grandmother was in the lighthouse baking a pie, I wonder where The baker is they quipped? All the while, Father was dead.. .

(‘A`)",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,mumanddead,en,[],[]
970,1.4237655067802378e+18,https://twitter.com/QuanSai/status/1423765506780237830,36,"Celebrity news never really moves me, but this Tony Baker news… Man, he and his family are in my thoughts and I don’t even know him.",0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,quansai,en,[],[]
971,1.4237654334596137e+18,https://twitter.com/TheRealBruhJG/status/1423765433459613698,36,@dawgpounddaily Even Baker has said if it doesn’t get done this off-season then he doesn’t want any distractions.. he said it will get done one way or another ..,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,therealbruhjg,en,[],['dawgpounddaily']
972,1.4237654195721748e+18,https://twitter.com/sf_derek/status/1423765419572174849,36,@hb84musik Lol you paying Baker $50 mil/season lol,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,sf_derek,id,[],['hb84musik']
973,1.4237653995485962e+18,https://twitter.com/ShanChloe_/status/1423765399548596232,36,@baker_BCFC Any tips welcome please,0,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,shanchloe_,en,[],['baker_bcfc']
974,1.4237652796040356e+18,https://twitter.com/FoxyLustyGrover/status/1423765279604035585,36,"@Nathanael_Baker Labour went down 9% but Nats only picked up 1.8%, it's not the kind of gain they would want to make from a drop that large.",1,0,BAKER,baker,2021-08-06T22:00:24Z,Aug 6 2021,foxylustygrover,en,[],['nathanael_baker']
976,1.4233628474011853e+18,https://twitter.com/algore/status/1423362847401185281,42,"Richard Trumka was a tireless champion for the American worker and a powerful advocate for climate action. I am deeply grateful for his vision, leadership, and friendship over the years and will miss him dearly. https://t.co/w209jSfbcu https://t.co/isifUWdldy",299,61,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,algore,en,[],[]
977,1.4247171195188756e+18,https://twitter.com/RandyLy32921892/status/1424717119518875650,42,"@NatGeo that dam al gore has done brain washed you people , get a life report on something worth talking about",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,randyly32921892,en,[],['natgeo']
978,1.424717059922006e+18,https://twitter.com/USBornNRaised/status/1424717059922006020,42,"If we listened to Al Gore we would all be dead by now and submerged underwater.

Why exactly did he an Barry buy beachfront property if this was even remotely true? 

Global warming……. https://t.co/2x8m76HeCk",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,usbornnraised,en,[],[]
979,1.4247169759856312e+18,https://twitter.com/cer_hedge/status/1424716975985631234,42,"@agturbobrazil We can't even predict where we will be as a nation 3 months from now, much less 15yrs from now. This is just straight up carnival barking. Look up Al Gore's predictions from 12 yrs ago. Then order yourself a rib-eye. :)",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,cer_hedge,en,[],['agturbobrazil']
980,1.4247169178063503e+18,https://twitter.com/LvS_Redux/status/1424716917806350336,42,"@nytimes Laughs in Al Gore's ""point of no return"" and Glacier National Park's ""glacier that was supposed to be gone by 2020 but instead got larger"" 
Fake #ClimateReport 
Fake #ClimateEmergency",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,lvs_redux,en,"['climatereport', 'climateemergency']",['nytimes']
981,1.4247168456097833e+18,https://twitter.com/lostdesertdog/status/1424716845609783299,42,"Al Gore
is that the guy who invented the internet?",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,lostdesertdog,en,[],[]
982,1.424716748754989e+18,https://twitter.com/pjpaton/status/1424716748754989061,42,"@jimmylemons Al Gore.
The biggest bullshit merchant in history.
And to think this wuss almost became President.",1,1,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,pjpaton,en,[],['jimmylemons']
983,1.4247166988595487e+18,https://twitter.com/TheSolarWolf1/status/1424716698859548672,42,@TheRealTachyon @brendan_galway @KHayhoe @PlanetDr @IPCC_CH Are you sure you aren’t mixing up Al Gore for those 2012 doomsday shows?,0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,thesolarwolf1,en,[],"['therealtachyon', 'brendan_galway', 'khayhoe', 'planetdr', 'ipcc_ch']"
984,1.4247166877027287e+18,https://twitter.com/NoSleepTilBroo/status/1424716687702728711,42,"@Morning_Joe @RepJeffries (D)&gt;(I) w Bush v Gore. You’re lying &amp; gaslighting us🖕🏾corporate Dem(R) @TheDemocrats on track to be smeared in 22,24. #Homeless b/c HouseDem PAC $ more imprt.than extend. #EvictionMoratorium b4 expiry. YOU ARE NOT HOLDING 45 et al. &amp; MoC via 14th amd. Voting Rights, Student dent.",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,nosleeptilbroo,en,"['homeless', 'evictionmoratorium']","['morning_joe', 'repjeffries', 'thedemocrats']"
985,1.4247166637993943e+18,https://twitter.com/anyone_famous/status/1424716663799394314,42,"When you think about it harder, Al Gore won the election by half a million votes and Hillary Clinton won by three million but in those years second place was good enough for a win. https://t.co/WfJDaxcRUf",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,anyone_famous,en,[],[]
986,1.4247166435366052e+18,https://twitter.com/Nederlander1957/status/1424716643536605185,42,"@om_exanpv @EWindt Weet u Al Gore nog,Egmond aan zee zou al weg gevaagd zijn!!
8 meter toch zei Hij!",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,nederlander1957,nl,[],"['om_exanpv', 'ewindt']"
987,1.424716567942771e+18,https://twitter.com/koogmo/status/1424716567942770688,42,"Al Gore was right, and so were Exxon's top scientists 20 years before him. #ClimateReport",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,koogmo,en,['climatereport'],[]
988,1.4247164618310738e+18,https://twitter.com/ClockParody/status/1424716461831073793,42,whenever i hear about al gore all i can think about is fucking south park,0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,clockparody,en,[],[]
989,1.4247164000573315e+18,https://twitter.com/MaatMHI/status/1424716400057331721,42,"I didn't realize the US media hated Al Gore because, get this, he was too smart and articulate and this made reporters feel bad",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,maatmhi,en,[],[]
990,1.4247162564484995e+18,https://twitter.com/twilly18/status/1424716256448499714,42,Al Gore slugged it out with Charlie in Nam,0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,twilly18,en,[],[]
991,1.424716217416364e+18,https://twitter.com/CardinalSpeedo/status/1424716217416364032,42,"10 years ago Al Gore said the arctic ice would be gone, as would the snow on Kilimanjaro by now.
What has changed. These reports are nothing but 'might', 'could' 'may' and 'possible'.
The science follows the money which follows the dogma.

https://t.co/oxWPNQCjtr",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,cardinalspeedo,en,[],[]
992,1.424715970229252e+18,https://twitter.com/belmardays/status/1424715970229252099,42,@JitneyGuy Lol https://t.co/YM8ciePKnO,0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,belmardays,es,[],['jitneyguy']
993,1.4247155413197578e+18,https://twitter.com/1dia1bardo/status/1424715541319757824,42,"Man que onda? se quejan del gore que tiene suicide squad(2021) pero en el suicide squad(2016) no murio nadie, ni hicieron caso al titulo que no murio ninguno",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,1dia1bardo,es,[],[]
994,1.4247155240349983e+18,https://twitter.com/LeermakersW1/status/1424715524034998282,42,"@DavinaSteinweg En de zure regen?
En de smeltende poolkappen ? 
En de klimaatrampen-film van Gore Al…https://t.co/98B9LiHtRC https://t.co/iUhDI31tpR",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,leermakersw1,nl,[],['davinasteinweg']
995,1.4247153532513198e+18,https://twitter.com/Cleary63/status/1424715353251319816,42,Al Gore on the inevitable new Ice Age. https://t.co/SxEc5sofbD via @YouTube,0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,cleary63,en,[],['youtube']
996,1.424715176792793e+18,https://twitter.com/teatime75/status/1424715176792793093,42,Al Gore looking at the Climate Report… https://t.co/ixmLn4IMhF,2,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,teatime75,en,[],[]
997,1.4247151266037146e+18,https://twitter.com/CornelisRob/status/1424715126603714567,42,@MinPres hoeveel geld hebt Al Gore opgehaald met dat ozon gat ? En waarom horen we er niets meer over ?,0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,cornelisrob,nl,[],['minpres']
998,1.424715009473581e+18,https://twitter.com/SpaceTimeEnd/status/1424715009473581059,42,"@tan123 Wow the Al Gore of Nobel Prize fame who regularly got D's in his University science tasks - he is definitely not Albert Einstein.

The science that Al Gore doesn't want you to know! https://t.co/PYllEhU2Uv",1,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,spacetimeend,en,[],['tan123']
999,1.4247147862695076e+18,https://twitter.com/RealBengoa/status/1424714786269507584,42,"@CNNBrasil Novamente essa besteira.?? Há mais de 20 anos tentando emplacar essa conversa besta sem sentido, sem lógica e sem provas. Al Gore até comprou uma mansão na beira mar, Obama também, mas o Zé Mané ativista mora no mato e não usa energia elétrica, só carvão..🤦🏻‍♂️",0,0,AL GORE,al gore,2021-08-09T13:00:24Z,Aug 9 2021,realbengoa,pt,[],['cnnbrasil']
1002,1.4235386107168317e+18,https://twitter.com/Sophiemcneill/status/1423538610716831747,33,Remember the worst case scenario highlighted in Al Gore’s An Inconvenient Truth? Terrifying - Climate crisis: Scientists spot warning signs of Gulf Stream collapse https://t.co/RqP1MD8Ig3,78,59,AL GORE,al gore,2021-08-09T14:00:21Z,Aug 9 2021,sophiemcneill,en,[],[]
